image_id,arquivo_original,caminho_drive,fornecedor,fornecedor_slug,sku,sku_slug,codigo,seq,md5,s3_key,s3_url,etag,status,versao,enviado_em
1HGZgQEqi1r7ONhx1kTM5CoOjC8jB_Ajx,BUNI1 - JAL.jpg,LIVING/MESAS DE JANTAR - GD/*MESAS DE JANTAR/BUNI1 - JAL.jpg,Sollos,sollos,MESA DE JANTAR BUNI OUTDOOR MODELO 02,mesa-de-jantar-buni-outdoor-modelo-02,JAL,1,32f6c160a7d7b9a4e750124a5ddb3252,sollos/mesa-de-jantar-buni-outdoor-modelo-02/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-jantar-buni-outdoor-modelo-02/1.jpg,,previsto,LATEST,
1TdLg4e4PYpwOFX2nuaBhls-mqXcjO6xd,BUNI2 - JAL.jpg,LIVING/MESAS DE JANTAR - GD/*MESAS DE JANTAR/BUNI2 - JAL.jpg,Sollos,sollos,MESA DE JANTAR BUNI OUTDOOR MODELO 02,mesa-de-jantar-buni-outdoor-modelo-02,JAL,2,7781e293b4de89b6218c431e91e497da,sollos/mesa-de-jantar-buni-outdoor-modelo-02/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-jantar-buni-outdoor-modelo-02/2.jpg,,previsto,LATEST,
1Hhi3sgcumqvxQwlQTFaHWfXWVLZou-tR,BUNI3 - JAL.jpg,LIVING/MESAS DE JANTAR - GD/*MESAS DE JANTAR/BUNI3 - JAL.jpg,Sollos,sollos,MESA DE JANTAR BUNI OUTDOOR MODELO 02,mesa-de-jantar-buni-outdoor-modelo-02,JAL,3,acaa387b2b8098c054037e17ff99c3a9,sollos/mesa-de-jantar-buni-outdoor-modelo-02/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-jantar-buni-outdoor-modelo-02/3.jpg,,previsto,LATEST,
1mmcEs561vjiSmzh9MVcUQSl5Ovp8HbkX,BUNI ELIPSE1 - JAL.jpg,IN&OUT/*MESAS DE JANTAR/BUNI ELIPSE1 - JAL.jpg,Sollos,sollos,MESA DE JANTAR BUNI ELIPSE OUTDOOR,mesa-de-jantar-buni-elipse-outdoor,JAL,1,f71a34550f37430f2c7c85234a86444d,sollos/mesa-de-jantar-buni-elipse-outdoor/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-jantar-buni-elipse-outdoor/1.jpg,,previsto,LATEST,
1ZcK0QIqtyWHkEK4izqyCWwsgsSffguTx,BUNI ELIPSE2 - JAL.jpg.jpg,IN&OUT/*MESAS DE JANTAR/BUNI ELIPSE2 - JAL.jpg.jpg,Sollos,sollos,MESA DE JANTAR BUNI ELIPSE OUTDOOR,mesa-de-jantar-buni-elipse-outdoor,JAL,2,71317fb2ee480c472fd675be0685ec16,sollos/mesa-de-jantar-buni-elipse-outdoor/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-jantar-buni-elipse-outdoor/2.jpg,,previsto,LATEST,
1XSndhCRbzk-4s1iJj3W6PUxUH-Op8JLF,HOLD1 - JAL.jpg,IN&OUT/*MESAS DE JANTAR/HOLD1 - JAL.jpg,Sollos,sollos,MESA JANTAR HOLD -,mesa-jantar-hold,JAL,1,69d95b090b8ff6ebffab6ea0c9f60a8b,sollos/mesa-jantar-hold/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-jantar-hold/1.jpg,,previsto,LATEST,
1P-ZkHee7NCPtYPaC2A_aWGbWjw6tjJOa,HOLD2 - JAL.jpg,IN&OUT/*MESAS DE JANTAR/HOLD2 - JAL.jpg,Sollos,sollos,MESA JANTAR HOLD -,mesa-jantar-hold,JAL,2,187b54d0f2bfc2f771d6d2bbc351d89a,sollos/mesa-jantar-hold/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-jantar-hold/2.jpg,,previsto,LATEST,
12XDYLwEeGB_Qpc-EswYc9R5bGICkWCFo,ALBA1 - JAL.jpg,IN&OUT/*CADEIRAS/ALBA1 - JAL.jpg,Sollos,sollos,CADEIRA ALBA VERSÃO 02,cadeira-alba-versao-02,JAL,1,474a68724e4969618256f538ac433470,sollos/cadeira-alba-versao-02/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-alba-versao-02/1.jpg,,previsto,LATEST,
126bUliOpiVGl_dKkogTje3AAKi13iO4s,ALBA2 - JAL.jpeg,LIVING/POLTRONAS - GD/*POLTRONAS/ALBA2 - JAL.jpeg,Sollos,sollos,CADEIRA ALBA VERSÃO 02,cadeira-alba-versao-02,JAL,2,6ccbd5b039c9825e78b9ffbe8ac8dbf7,sollos/cadeira-alba-versao-02/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-alba-versao-02/2.jpg,,previsto,LATEST,
1K2g0rHf7uTko2QhB6FKnHryKq5xAAVRB,ALBA2 - JAL.jpg,IN&OUT/*CADEIRAS/ALBA2 - JAL.jpg,Sollos,sollos,CADEIRA ALBA VERSÃO 02,cadeira-alba-versao-02,JAL,3,b9b39ddef32566ac1ff041de91c5c07d,sollos/cadeira-alba-versao-02/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-alba-versao-02/3.jpg,,previsto,LATEST,
1Iz3QvL2fLaRgzYauM2JAbPggTPsrZxI_,ALBA3 - JAL.jpeg,LIVING/CADEIRAS - GD/*CADEIRAS/ALBA3 - JAL.jpeg,Sollos,sollos,CADEIRA ALBA VERSÃO 02,cadeira-alba-versao-02,JAL,4,9d563c8bc4a8786cbc547cafcce55039,sollos/cadeira-alba-versao-02/4.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-alba-versao-02/4.jpg,,previsto,LATEST,
1aD14aGIBUHLsViINQ1XhAo_SfGL_-Qay,ALBA3 - JAL.jpg,LIVING/BANCOS E BANQUETAS - GD/*BANQUETAS/ALBA3 - JAL.jpg,Sollos,sollos,CADEIRA ALBA VERSÃO 02,cadeira-alba-versao-02,JAL,5,dd17d15372083e025e0063913424bdce,sollos/cadeira-alba-versao-02/5.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-alba-versao-02/5.jpg,,previsto,LATEST,
1oLbWo5bq4-IzDbGB7WgYphi21X__QMzy,ALBA4 - JAL.jpg,LIVING/BANCOS E BANQUETAS - GD/*BANQUETAS/ALBA4 - JAL.jpg,Sollos,sollos,CADEIRA ALBA VERSÃO 02,cadeira-alba-versao-02,JAL,6,1e07227347f5458071efcf98bed1b2f8,sollos/cadeira-alba-versao-02/6.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-alba-versao-02/6.jpg,,previsto,LATEST,
1AMUfRUzr1bXrJ9y2EhkFYC-P_hEaww6e,ALBA5 - JAL.jpg,LIVING/CADEIRAS - GD/*CADEIRAS/ALBA5 - JAL.jpg,Sollos,sollos,CADEIRA ALBA VERSÃO 02,cadeira-alba-versao-02,JAL,7,584ac3a98fb852f35925424683ca7532,sollos/cadeira-alba-versao-02/7.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-alba-versao-02/7.jpg,,previsto,LATEST,
1haeEXIpjf5lBaAjY3h14df9F_NlHhaIC,ALBA6 - JAL.jpg,LIVING/CADEIRAS - GD/*CADEIRAS/ALBA6 - JAL.jpg,Sollos,sollos,CADEIRA ALBA VERSÃO 02,cadeira-alba-versao-02,JAL,8,acaa387b2b8098c054037e17ff99c3a9,sollos/cadeira-alba-versao-02/8.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-alba-versao-02/8.jpg,,previsto,LATEST,
1T4xFBxVWVhZytuDAcBzJwt_vrXF2_pLI,SEIXO1 - JAL.jpg,IN&OUT/*MESAS DE CENTRO/SEIXO1 - JAL.jpg,Sollos,sollos,MESA CENTRO SEIXO,mesa-centro-seixo,JAL,1,b2df4ae9e5e5b8e1aed2e057f85f052d,sollos/mesa-centro-seixo/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-centro-seixo/1.jpg,,previsto,LATEST,
1wCouuztoMB-EQoRCWdWATaaqVI8coWZO,SEIXO2 - JAL.jpg,IN&OUT/*MESAS DE CENTRO/SEIXO2 - JAL.jpg,Sollos,sollos,MESA CENTRO SEIXO,mesa-centro-seixo,JAL,2,f0615da74b7717cf8679717b8fd5df4a,sollos/mesa-centro-seixo/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-centro-seixo/2.jpg,,previsto,LATEST,
1ucwDFS2CDu1X_M2CXmQ6-uNeLpz-IOXf,BAGG1 - JAL.jpg,IN&OUT/*PUFFS/BAGG1 - JAL.jpg,Sollos,sollos,ESTRADO DE MADEIRA PARA LINHA MODE E BAGG,estrado-de-madeira-para-linha-mode-e-bagg,JAL,1,d0493cb2eccf293666a9322bc2e5ceaf,sollos/estrado-de-madeira-para-linha-mode-e-bagg/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/estrado-de-madeira-para-linha-mode-e-bagg/1.jpg,,previsto,LATEST,
1eCm_jr5FEfzBHnS8vvAvpOt8lQgnCVmQ,BAGG2 - JAL.jpeg,IN&OUT/*CHAISES/BAGG2 - JAL.jpeg,Sollos,sollos,ESTRADO DE MADEIRA PARA LINHA MODE E BAGG,estrado-de-madeira-para-linha-mode-e-bagg,JAL,2,654961abd5eacba51f4976eac5e3d069,sollos/estrado-de-madeira-para-linha-mode-e-bagg/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/estrado-de-madeira-para-linha-mode-e-bagg/2.jpg,,previsto,LATEST,
1GzPKCVUS8nGPC5Rw9BTQmCqjP0WWGKlt,BAGG2 - JAL.jpg,IN&OUT/*PUFFS/BAGG2 - JAL.jpg,Sollos,sollos,ESTRADO DE MADEIRA PARA LINHA MODE E BAGG,estrado-de-madeira-para-linha-mode-e-bagg,JAL,3,b9846508d87b199374c3c883c9d4e5bd,sollos/estrado-de-madeira-para-linha-mode-e-bagg/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/estrado-de-madeira-para-linha-mode-e-bagg/3.jpg,,previsto,LATEST,
1uSaVaFugwIlMUQsKJmaWd1CBPE3EISeG,MÓDULO MODE1 - JAL.jpg,IN&OUT/*PUFFS/MÓDULO MODE1 - JAL.jpg,Sollos,sollos,MÓDULO MODE,modulo-mode,JAL,1,b786c687caa62b79c1c78be10a52ff7f,sollos/modulo-mode/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/modulo-mode/1.jpg,,previsto,LATEST,
1sumFOxeSmmRmwWv4bGBRegeNXCStlhBT,MÓDULO MODE2 - JAL.jpg,IN&OUT/*PUFFS/MÓDULO MODE2 - JAL.jpg,Sollos,sollos,MÓDULO MODE,modulo-mode,JAL,2,605e013bcfe91d273adf0cb8fb881cd4,sollos/modulo-mode/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/modulo-mode/2.jpg,,previsto,LATEST,
1EhLz3TmbVNLskU5Vk6CazHun39KX9Cpr,PORT1 - JAL.jpg,IN&OUT/*PUFFS/PORT1 - JAL.jpg,Sollos,sollos,PUFF PORT,puff-port,JAL,1,3b8dd6480a98b3e37c286743e0c04e8d,sollos/puff-port/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/puff-port/1.jpg,,previsto,LATEST,
1n09DxIwx_KNN0FNziaM7LKHeNQE_S-8F,PORT2 - JAL.jpg,IN&OUT/*PUFFS/PORT2 - JAL.jpg,Sollos,sollos,PUFF PORT,puff-port,JAL,2,7770f01694c91474f7a315a2db69efdd,sollos/puff-port/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/puff-port/2.jpg,,previsto,LATEST,
17AGLOwwnI3oIcmG_QrvyfUZZUnCNM9CK,ARBO1 - JAL.jpg,IN&OUT/*APARADORES/ARBO1 - JAL.jpg,Sollos,sollos,MÓDULO PARA CHURRASQUEIRA COM LIXEIRA ARBO,modulo-para-churrasqueira-com-lixeira-arbo,JAL,1,0b057b3e8d9bbb7232ef9a156a9f5b7c,sollos/modulo-para-churrasqueira-com-lixeira-arbo/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/modulo-para-churrasqueira-com-lixeira-arbo/1.jpg,,previsto,LATEST,
1cNa_fUowEUNst9Xqbf19bBnN3b1IxrH5,ARBO2 - JAL.jpg,IN&OUT/*APARADORES/ARBO2 - JAL.jpg,Sollos,sollos,MÓDULO PARA CHURRASQUEIRA COM LIXEIRA ARBO,modulo-para-churrasqueira-com-lixeira-arbo,JAL,2,33ef1726c079cccc5babbbefecd5de97,sollos/modulo-para-churrasqueira-com-lixeira-arbo/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/modulo-para-churrasqueira-com-lixeira-arbo/2.jpg,,previsto,LATEST,
1NadK-oWHsuq6AMKuN5fgiJ8RCD0KOenj,GÓIA1 - JAL.jpg,IN&OUT/*APARADORES/GÓIA1 - JAL.jpg,Sollos,sollos,APARADOR GÓIA,aparador-goia,JAL,1,deb14bae91516d42808b13738314616d,sollos/aparador-goia/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/aparador-goia/1.jpg,,previsto,LATEST,
1ITX7-KPL1gCUyYHGurzYOXAkoZ_j8MkY,GÓIA2 - JAL.jpg,IN&OUT/*APARADORES/GÓIA2 - JAL.jpg,Sollos,sollos,APARADOR GÓIA,aparador-goia,JAL,2,f966fe6df138f6387046fee0ed7325ac,sollos/aparador-goia/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/aparador-goia/2.jpg,,previsto,LATEST,
1DejgDnsII4lzOpOLeSxho3D8MtdACOfg,BLADE - JAL.jpg,LIVING/BANCOS E BANQUETAS - GD/BLADE - JAL.jpg,Sollos,sollos,BANCO BLADE RATTAN,banco-blade-rattan,JAL,1,dfbb95dd68a87cd91156a3d19c9010dc,sollos/banco-blade-rattan/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banco-blade-rattan/1.jpg,,previsto,LATEST,
1yqpNsgJ4iaI7Er2mtS7tzOVdF-fqgH-B,BLADE1 - JAL.jpg,LIVING/BANCOS E BANQUETAS - GD/*BANCOS/BLADE1 - JAL.jpg,Sollos,sollos,BANCO BLADE RATTAN,banco-blade-rattan,JAL,2,af4c98f390508eb83fd852a294b21b26,sollos/banco-blade-rattan/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banco-blade-rattan/2.jpg,,previsto,LATEST,
1Nw0W7PzfP0qTTw2W4r3MQK0P5Gyc4eUw,BLADE2 - JAL.jpeg,LIVING/BANCOS E BANQUETAS - GD/BLADE2 - JAL.jpeg,Sollos,sollos,BANCO BLADE RATTAN,banco-blade-rattan,JAL,3,13d9cac3cee50d0e782a573ce7c1a04f,sollos/banco-blade-rattan/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banco-blade-rattan/3.jpg,,previsto,LATEST,
1SLUq_oKRCQa9k5pnW4ffmR45dm_2aNyU,BLADE2 - JAL.jpg,IN&OUT/*CHAISES/BLADE2 - JAL.jpg,Sollos,sollos,BANCO BLADE RATTAN,banco-blade-rattan,JAL,4,07aad0f0dbb1fc53041fdcfe67910b48,sollos/banco-blade-rattan/4.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banco-blade-rattan/4.jpg,,previsto,LATEST,
1cjBYdQb8anDWjcWv0ZGaH5H8ltdUvX1H,BLADE3 - JAL.jpeg,LIVING/BANCOS E BANQUETAS - GD/BLADE3 - JAL.jpeg,Sollos,sollos,BANCO BLADE RATTAN,banco-blade-rattan,JAL,5,879064d94e670a59afe272cc4558cc4d,sollos/banco-blade-rattan/5.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banco-blade-rattan/5.jpg,,previsto,LATEST,
1215AdupmAU4u9uzxO5eb9nww6YugnSee,BEA1 - JAL.jpg,IN&OUT/*CHAISES/BEA1 - JAL.jpg,Sollos,sollos,SWING BEA OUTDOOR VERSÃO 02,swing-bea-outdoor-versao-02,JAL,1,23b8bf74073c894d801c08f18fbdee86,sollos/swing-bea-outdoor-versao-02/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/swing-bea-outdoor-versao-02/1.jpg,,previsto,LATEST,
1E-UmB3Q9OlfG1TH6SP35r5HvbIg6HdUH,BEA2 - JAL.jpg,IN&OUT/*CHAISES/BEA2 - JAL.jpg,Sollos,sollos,SWING BEA OUTDOOR VERSÃO 02,swing-bea-outdoor-versao-02,JAL,2,c4ad106cb9662e1b3bda421161812a35,sollos/swing-bea-outdoor-versao-02/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/swing-bea-outdoor-versao-02/2.jpg,,previsto,LATEST,
1bxOotm4F7KIQWvqqLkLWybC0fC-8VQxR,AERADA1 - DFL.webp,IN&OUT/*POLTRONAS/AERADA1 - DFL.webp,Dona Flor,dona-flor,AERADA,aerada,DFL,1,65cee83c1528492d4190d2745f27d34a,dona-flor/aerada/1.webp,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/dona-flor/aerada/1.webp,,previsto,LATEST,
144Ecm7KLyXbO5dcw0YQ3c-Szdhh2XDe1,AERADA2 - DFL.jpg,IN&OUT/*POLTRONAS/AERADA2 - DFL.jpg,Dona Flor,dona-flor,AERADA,aerada,DFL,2,248fbefbdfbd166cfa8c3d0854b7867d,dona-flor/aerada/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/dona-flor/aerada/2.jpg,,previsto,LATEST,
1YrskrivHsZqMkWwMmlRXhkw8BI7JROef,BRINCANTES1 - DFL.webp,IN&OUT/*POLTRONAS/BRINCANTES1 - DFL.webp,Dona Flor,dona-flor,BRINCANTES,brincantes,DFL,1,3ef27ba70dba5b833e28152f2d7e4abe,dona-flor/brincantes/1.webp,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/dona-flor/brincantes/1.webp,,previsto,LATEST,
1hSW5o2mgt5-qcp3uI1KXp1pem5u3uAYi,BRINCANTES2 - DFL.webp,IN&OUT/*POLTRONAS/BRINCANTES2 - DFL.webp,Dona Flor,dona-flor,BRINCANTES,brincantes,DFL,2,605a146324f3cbb5625643e0a0abd548,dona-flor/brincantes/2.webp,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/dona-flor/brincantes/2.webp,,previsto,LATEST,
1eYk_EGWkT8Wz5nZ4daMyukdxyihWs5w6,DOTY TRAMA1 - JAL.jpg,IN&OUT/*POLTRONAS/DOTY TRAMA1 - JAL.jpg,Sollos,sollos,POLTRONA DOTY TRAMA,poltrona-doty-trama,JAL,1,5d293b5dbd5251e8e1fcc20afa1390ae,sollos/poltrona-doty-trama/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/poltrona-doty-trama/1.jpg,,previsto,LATEST,
12XugmbW_BHeZsIJCowg3SmljdR_bNS9I,DOTY TRAMA2 - JAL.jpg,IN&OUT/*POLTRONAS/DOTY TRAMA2 - JAL.jpg,Sollos,sollos,POLTRONA DOTY TRAMA,poltrona-doty-trama,JAL,2,70a1753a113becfcb278a12fe6e05ba2,sollos/poltrona-doty-trama/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/poltrona-doty-trama/2.jpg,,previsto,LATEST,
1CZnYD8-0UAOAIhA_atL0S80nD6kwUYEk,CECÍLIA1 - DFL.JPG,IN&OUT/*POLTRONAS/CECÍLIA1 - DFL.JPG,Dona Flor,dona-flor,CECÍLIA,cecilia,DFL,1,988765e9ab5a80f1cbdd92aa76646a01,dona-flor/cecilia/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/dona-flor/cecilia/1.jpg,,previsto,LATEST,
15Rqml9hw_CM8ThlJHNWPLAeLOVtoI03k,DUMONT FIXA1 - JAL.jpg,IN&OUT/*POLTRONAS/DUMONT FIXA1 - JAL.jpg,Sollos,sollos,POLTRONA DUMONT FIXA,poltrona-dumont-fixa,JAL,1,e7481059a4e24bf2e7d8ecfebb49adcd,sollos/poltrona-dumont-fixa/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/poltrona-dumont-fixa/1.jpg,,previsto,LATEST,
1MWeXQuRP_vzYHJvRcmaABvWCFIdAiBEZ,DUMONT FIXA2 - JAL.jpg,IN&OUT/*POLTRONAS/DUMONT FIXA2 - JAL.jpg,Sollos,sollos,POLTRONA DUMONT FIXA,poltrona-dumont-fixa,JAL,2,7209fb0ea94ba5eb950868405287ae10,sollos/poltrona-dumont-fixa/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/poltrona-dumont-fixa/2.jpg,,previsto,LATEST,
1PUFYHorT-SEWvYdmO-4YnR60g9avoMni,ELLA1 - JAL.jpg,LIVING/CADEIRAS - GD/*CADEIRAS/ELLA1 - JAL.jpg,Sollos,sollos,CADEIRA ELLA VERSÃO 02,cadeira-ella-versao-02,JAL,1,e7dbb16a70eda807f94ce2d123376d82,sollos/cadeira-ella-versao-02/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-ella-versao-02/1.jpg,,previsto,LATEST,
1wgwOb0A6RyoWLXwQtO-4Qqhtf41rLLWx,ELLA2 - JAL.jpeg,LIVING/POLTRONAS - GD/*POLTRONAS/ELLA2 - JAL.jpeg,Sollos,sollos,CADEIRA ELLA VERSÃO 02,cadeira-ella-versao-02,JAL,2,88313774d385a511c71494c358350656,sollos/cadeira-ella-versao-02/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-ella-versao-02/2.jpg,,previsto,LATEST,
1yF5KntJrpaG6Q9IWVQgdfiXzihdIPRQu,ELLA2 - JAL.jpg,IN&OUT/*POLTRONAS/ELLA2 - JAL.jpg,Sollos,sollos,CADEIRA ELLA VERSÃO 02,cadeira-ella-versao-02,JAL,3,e09d30f72405ae831d8347ba0a83b0c4,sollos/cadeira-ella-versao-02/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-ella-versao-02/3.jpg,,previsto,LATEST,
1nDALU1hiidCOQGP_IkwTDwWWX_63GUz6,ELLA3 - JAL.jpg,LIVING/CADEIRAS - GD/*CADEIRAS/ELLA3 - JAL.jpg,Sollos,sollos,CADEIRA ELLA VERSÃO 02,cadeira-ella-versao-02,JAL,4,f7f0745b78159d92fe7e51cc0e04e0de,sollos/cadeira-ella-versao-02/4.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/cadeira-ella-versao-02/4.jpg,,previsto,LATEST,
